SMILES,pIC50
CC(C)(C)C1CCC(CC1)OC[C@@H](O)CN1CCC(CC1)CN1C(=O)c2cccc3cccc(c23)C1=O,6.902642303856664
CC[C@@H](C)NCCCCOc1ccc(cc1C(C)(C)C)Cl,6.902276364065244
CN1C(=O)[C@]2([C@@H]([C@@H]3N([C@H]([C@H](OC3=O)c3ccccc3)c3ccccc3)[C@@H]2c2ccc(cc2)F)C(=O)O)c2cc(ccc21)Cl,6.901537175607894
CC(C)(C)Cc1ccc(c(c1)CC(C)(C)C)OCCCC(=O)O,6.900615950707415
Cc1ccc(cc1)S(=O)(=O)N(c1cccc(c1)-n1cc(nn1)CCC(=O)NO)S(=O)(=O)c1ccc(cc1)C,6.900614886685809
OC(=O)P(=O)(O)O,6.899356479757355
O[C@@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccncc1,6.898297749343834
FC(F)(F)c1ccc(cc1)CSc1c[nH]c2ccccc12,6.8980513420112715
C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F,6.898014322054776
Nc1nc(cs1)/C(=N\O)C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C=C,6.8963364043632955
Cc1c-2c(nn1C)CSCc1cc(n(n1)C)CSc1cc(c3ccccc3c1)OCCCc1c(n(c3c2c(ccc13)Cl)C)C(=O)O,6.896113128160487
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@@H]([C@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,6.894898114476089
CN1SC(=O)N(Cc2ccccc2)C1=O,6.89489291511871
O=C1CCNc2cc3ccccc3cc21,6.894786861813084
CCCCCCCCCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc1c2cc3cc1Oc1ccc(cc1Cl)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(=O)C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]3NC(=O)[C@@H](Cc4ccc(c(c4)Cl)O2)NC(=O)[C@@H](N)c2ccc(c(c2)Oc2cc(cc3c2)O)O)c2ccc(c(c2)-c2c(cc(cc2[C@@H](NC1=O)C(=O)O)O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)O,6.894026627529359
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]13CCN(CC1)Cc1ccc(cc1)F)C(=O)Nc1ccc(cc1)F,6.893853860840697
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=C(C(=O)N)C1=O)O)C(=O)c1c(cccc1[C@]3(C)O)O,6.889809660600288
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc1ccncc1)C2=O)C(=O)O,6.889748271988428
Fc1ccc(cc1)OCCN1CCC(CC1)C(=O)N[C@@H](c1ccc(cc1)F)c1ccc2ccccc2n1,6.8895213385196366
C[C@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)Cc1ccc(cc1)C(=O)O,6.889315869531951
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,6.887682116431728
CC[C@@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@H](O)[C@](C)(C[C@H](C)C(=O)[C@@H](C)[C@H](O)[C@@]1(C)O)O[C@@H]1O[C@H](C)C[C@@H]([C@H]1O)N(C)C,6.887144496882426
C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NS(=O)(=O)c1cn(cn1)C,6.88522263813752
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(ccc(c4C(=O)[C@@H]3C(=O)[C@]2(O)C(=O)[C@H](C(=O)N)C1=O)O)Cl,6.885060800518773
C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NS(=O)(=O)C,6.883926949857305
CC(C)C[C@H]1NC(=O)[C@@H](CCCN)NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccc(cc2)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O)C(C)C,6.883681240975349
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)CN(C)C)C#Cc1ccccc1,6.883630017624898
COc1cc(cc(c1O)OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3c(cc21)OCO3,6.883379054722639
Oc1c(cc(cc1Br)-c1noc(n1)C(=O)NCc1ccc(cc1)Oc1ccccc1)Br,6.882447243451557
C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NS(=O)(=O)c1cn(cn1)C,6.880727980083731
COc1ccc2c(c1)C(=O)NC(=O)N2,6.880662635347976
NCc1cn(nc1C12CC3CC(CC(C3)C2)C1)-c1ccccc1,6.8803041352839225
C[N+](C)(C)CCCCCCNC(=O)[C@@H]1C[C@H]2N([C@@H]1c1ccc(cc1)O)C(=O)[C@H](CCCC[N+](C)(C)C)NC2=O,6.878906657342663
CO[C@@H]1CN(C)C(=O)c2cc(ccc2OC[C@@H](C)N(C[C@H]1C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)C1CCOCC1,6.878589210376683
C[C@@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NS(=O)(=O)c1cn(cn1)C,6.878478167270371
CCCCCc1cc(c(c(c1)O)[C@@H]1C=C(C)CC[C@H]1C(=C)C)O,6.878095522515704
C[C@@H]1CC[C@]23CCC(=O)[C@H]3[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]2C)OC(=O)CS[C@@H]1C[C@H]2CC[C@@H](C1)N2C,6.877740101247386
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,6.874816889509031
COC(=O)C1=CN(Cc2cccc(c2)OC(F)(F)F)[C@@H](C=C(CCCO)C=C1C(=O)OC)c1cccs1,6.872907193514059
CO[C@H](CN(C)S(=O)(=O)c1cn(cn1)C)[C@@H](C)CN([C@@H](C)CO)C(=O)Nc1ccc(cc1)C(F)(F)F,6.872019203008986
CCCC[P+](CCCC)(CCCC)Cc1ccc(cc1)NC(=O)[C@H](Cc1ccc2ccccc2c1)N/C(=N/C1CCCCC1)NC1CCCCC1,6.870913151764994
O[C@@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCCc1ccncc1,6.87070292240215
CCCCC1=NN(C(=O)N1Cc1ccc(cc1)-c1ccccc1S(=O)(=O)NC(=O)c1sccc1C)c1ccccc1C(F)(F)F,6.868550907181471
CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C,6.867655333502273
OCCOc1ccccc1[C@H]1N2[C@@H]([C@@H](C(=O)O)[C@]11C(=O)Nc3ccc(cc31)C#CC1=CCCCC1)C(=O)O[C@@H]([C@@H]2c1ccccc1)c1ccccc1,6.86578719692454
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(ccc2O[C@H]1CN(C)Cc1ccccc1)NC(=O)Nc1ccc(cc1)C(F)(F)F,6.865326658186789
CC1=CC(=O)C(=CN1)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc1nnnn1C)c1ccc(cc1)O,6.8645460514063155
CC(C)(Sc1ccc(cc1)CCN(CCCCC1CCCCC1)C(=O)NC1CCCCC1)C(=O)O,6.8629205115935195
O[C@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)C(=O)Nc1cc(cc(c1)Cl)Cl)CC(=O)N1CCOCC1,6.8615416817348
C1CCC(CC1)C(C[C@H]1CCCCN1)C1CCCCC1,6.860770761064413
C1CCC(CC1)C(C[C@H]1CCCCN1)C1CCCCC1,6.860770761064413
COc1cccc2c1C(=O)c1c(c3c(c(c1C2=O)O)C[C@](O)(C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1)C(=O)CO)O,6.860636097185005
O[C@@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)C(=O)Nc1cccc(c1)Cl)CC(=O)NCc1ccccc1F,6.859836911799381
Nc1nnnn1-c1ccccc1,6.858494345745288
CN1CCC2(CC1)COc1cc3c(cc12)N(CC3)C(=O)c1ccc(cc1)-c1ccc(cc1C)-c1noc(n1)C,6.857215696304049
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,6.855793547977066
N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)Cl)c1ccccc1,6.855615983408542
CN(C)[C@H]1[C@@H]2C[C@H]3[C@H](C(=O)c4c(ccc(c4[C@@]3(C)O)Cl)O)C(=O)[C@]2(O)C(=O)[C@H](C(=O)N)C1=O,6.854499439360662
C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)[C@H](C(=O)N)C(=O)[C@@]3(O)C(=C2C(=O)c2c(cccc21)O)O,6.853543774137434
C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NS(=O)(=O)C,6.8531450831651055
CCN(CC)CCC[C@@H](C)Nc1nc(nc2cc(ccc12)Cl)/C=C/c1cc(c(cc1Cl)OC)OC,6.852482740123844
COc1cccc2c1C(=O)c1c(c3c(c(c1C2=O)O)C[C@@](O)(C[C@H]3O[C@H]1C[C@@H](N)[C@@H](O)[C@@H](C)O1)C(=O)CO)O,6.851261618534539
OC(=O)[C@@H]1[C@@H]2N([C@H]([C@H](OC2=O)c2ccccc2)c2ccccc2)[C@H](c2ccc(cc2)F)[C@@]11C(=O)Nc2ccc(cc21)Cl,6.850332489623871
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2[C@H]1C(=O)O[C@@H](C(C)C)[C@H](C)/C=C/C(=O)NC/C=C\C(=C\[C@@H](O)CC(=O)Cc1nc(co1)C2=O)C,6.849808365822321
CC(C)CCCCCCCC/C=C/C(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](C[C@@H](O)[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)O[C@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1NC(=O)C,6.848294845736082
N[C@@H]1[C@H]2CN(C[C@@H]12)c1nc2c(cc1F)C(=O)C(=CN2c1ccc(cc1F)F)C(=O)O,6.84821253908096
CCCCc1nc(cn1-c1ccc(cc1)Oc1ccc(cc1)Cl)-c1ccc(cc1)OCCCN(CC)CC,6.8481920184356655
C[C@H]1COc2c3c(cc(c2C2(N)CC2)F)C(=O)C(=CN13)C(=O)O,6.84749490501579
NC(=O)c1cc[n+](cc1)CC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc1cccs1)C2=O)C(=O)O,6.846592978755248
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,6.846556294462775
CC(C)[C@@H](N(CCCN)C(=O)c1ccc(cc1)C)C1=Nc2cc(ccc2C(=O)N1Cc1ccccc1)Cl,6.84572740808814
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,6.84377378215287
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccc(cc1)O)C2=O)C(=O)O,6.843551774804736
COc1cc(c(c(c1NS(=O)(=O)C1(CC1)C[C@H](O)CO)Nc1ccc(cc1F)I)F)F,6.842056789328676
CC[C@@H](C)SSc1ncc[nH]1,6.840535446529976
C[C@H]1O[C@@H](C[C@@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(c3c(c(c21)O)C(=O)c1c(cccc1C3=O)O)O)C(=O)C,6.839527071934209
C[C@@H]1CCCCO[C@H](CN(C)CC2CC2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1ccc(cc1)C(F)(F)F,6.838891498840971
Cc1ccc(cc1)CNc1ccc2n(cnc2c1)C1CCCCC1,6.8361972617034725
CC1=CC(=O)[n+]2cccc(c2N1)O,6.836159542031508
C(Cc1ccccc1)Nc1ccnc2cc3ccccc3cc12,6.8344810004749235
FC(F)(F)c1cc(cc(c1)C(F)(F)F)NC(=S)Nc1ccc(cc1-c1nn[nH]n1)Br,6.8339865053546935
Clc1ccc(cc1)[C@@H](NC(=O)C1CCN(CCOc2ccc(cc2Cl)Cl)CC1)c1ccccn1,6.833574661349973
CCCN(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)Nc1ccc(cc1)F,6.832061622289466
O[C@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccncc1,6.831835147225205
COCCOC(=O)N1C(=O)[C@]2([C@@H]([C@@H]3N([C@H]([C@H](OC3=O)c3ccccc3)c3ccccc3)[C@@H]2c2ccc(cc2)O)C(=O)N2CCCCCCC2)c2cc(ccc21)C#CCC(C(=O)OC)C(=O)OC,6.830493506998138
CC[C@H]([C@H]1CC[C@H](C)[C@@H](O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]1O[C@@]2(O[C@@]3(CC[C@](C)(O3)[C@H]3CC[C@](O)(CC)[C@H](C)O3)[C@H](O)C=C2)[C@H](C)C[C@@H]1C)C(=O)O,6.830159255362708
CO[C@H]1/C=C\O[C@@]2(C)Oc3c(c(c4c(c(c(c(c4c3C2=O)O)/C=N/N=C/N2CCCCC2)NC(=O)/C(=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)C)O)O)C,6.829375430600348
CC(C)(C)c1ccc(cc1)OC[C@@H](O)CN,6.828551656957043
C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(c1C)N)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]1O)c1c[nH]cn1)C(=O)NCCc1nc(cs1)-c1nc(cs1)C(=O)NCCCNCCCCN,6.827223697902011
C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)NC1CCCCC1,6.82721544150978
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=C(C(=O)NCN2CCCC2)C1=O)O)C(=O)c1c(cccc1[C@@]3(C)O)O,6.826299254656971
CO[C@]12[C@@H]3N[C@@H]3CN2C2=C([C@@H]1COC(=O)N)C(=O)C(=C(C)C2=O)N,6.824779157020588
OC(=O)c1ccc2cc(ccc2c1)-c1ccc(c(c1)C12CC3CC(CC(C3)C2)C1)O,6.824037745563579
C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2)NC(=O)Nc1ccc(cc1)C(F)(F)F,6.823125311929037
CN1CCN(CCOc2ccc(c(c2Cl)C)-c2c(sc3ncnc(c23)O[C@H](Cc2ccccc2OCc2ccnn2CC(F)(F)F)C(=O)O)-c2ccc(o2)F)CC1,6.823051762772079
OCCCC1=C[C@@H](N(Cc2cccc(c2)OC(F)(F)F)/C(=N\P(=O)(Oc2ccccc2)Oc2ccccc2)C1)c1ccc(cc1)CN1CCCC1,6.822469461921023
Nc1nc(cs1)/C(=N/OCC(=O)O)C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C=C,6.822325690431348
CN(C)[C@H]1[C@@H]2C[C@H]3[C@@H](C(=O)c4c(cccc4[C@@]3(C)O)O)C(=O)[C@]2(O)C(=O)[C@@H](C(=O)N)C1=O,6.820969140262812
Cc1cc(cc(c1NC(=O)c1ccc(o1)-c1cc(ccc1Cl)Cl)C)CN,6.820465305208063
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccc(cc1)Cl)C[C@]13CN(CCc2ccccc2)C1,6.819978256122021
OC(=O)c1ccccc1C1=C2C=C(I)C(=O)C(=C2Oc2c(c(c(cc21)I)O)I)I,6.819174960343948
CN([C@@H](c1ccccc1C)c1ncccc1C)C(=O)C1CCN(CCOc2ccc(cc2Cl)Cl)CC1,6.817591416887508
NC(=N)NCCC[C@@H](NC(=O)CC1(CCCC1)CC(=O)N1CCN(CC1)[C@H]1c2ccccc2NC(=O)c2ccccc21)C(=O)NCCN1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,6.817159303138283
CN1C(=O)[C@@H]2[C@H]3C=C([C@@H]([C@H]2C1=O)[C@@H](N3Cc1cccc(c1)OC(F)(F)F)c1cccs1)c1ccc(cc1)CO,6.816825503677201
CCCCN(CCCC)CCCOc1ccc(cc1)C(=O)c1c(oc2ccc(cc12)NS(=O)(=O)C)CCCC,6.814198447964601
Cc1cc(cc(c1-c1ccc(cc1)C(C)(C)C)C)O[C@@H](CCC(F)(F)F)c1ccc(cc1)C(=O)NCCC(=O)O,6.813122220205768
CS(=O)(=O)CCOC(=O)C1=CN(Cc2sc3ccccc3c2Cl)[C@@H](C=C(CCCO)C=C1C(=O)OCCS(=O)(=O)C)c1ccc(cc1)CN1CCCC1,6.81134883362111
CN1CC[C@@H](C1)NC(=O)c1cc(c2c(c(c(cc2n1)C)-c1ccc(cc1)CO)C)-c1ccccc1Cl,6.811005854190956
CO[C@H]1[C@@H](C)O[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](C(=O)OC)c3cc4c(c(c32)O)C(=O)c2c(cc3c(c2C4=O)O[C@H]2O[C@@]3(C)[C@@H](O)[C@@H]([C@@H]2O)N(C)C)O)[C@@H](OC)[C@@]1(C)OC,6.809624289014719
[O-][N+](=O)c1cc(ccc1Cl)S(=O)(=O)Nc1ccc(cc1C(=O)Nc1cc(ccc1Cl)Cl)Br,6.80715665940183
N[C@H]1CCN(C1)c1nc2c(cc1F)C(=O)C(=CN2c1ccc(cc1F)F)C(=O)O,6.807128362751326
COc1c(cc(cc1C)-c1cc2c(c(n1)CCc1ccccc1)[Si](O[C@H]2c1ccccc1)(C(C)C)C(C)C)C,6.806171282622249
O[C@@H]1COC[C@@H]2O[C@H](CC[C@H]2N(C1)C(=O)Nc1cccc(c1)Cl)CC(=O)NCCCN1CCOCC1,6.806078542977075
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(c4C(=O)[C@@H]3C(=O)[C@]2(O)C(=O)[C@H](C(=O)N)C1=O)O)N(C)C,6.805681445564935
O[C@@H]1COC[C@@H]2O[C@H](CC[C@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccncc1,6.804333440933107
CCOC(=O)CCC(=O)O[C@H]1[C@@H](O[C@H](C)C[C@@H]1N(C)C)O[C@@H]1[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]1(C)O,6.803688823159007
O=C/1NC2=NONC2=N\C1=C\C(=O)c1ccccc1,6.803612670906549
CN[C@H](CC(C)C)C(=O)N[C@H]1[C@H](O)c2ccc(c(c2)Cl)Oc2cc3cc(c2O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@@H](O)[C@@H]2CC(=O)[C@@H](NC(=O)[C@@H]3NC(=O)[C@H](CC(=O)N)NC1=O)c1ccc(c(c1)-c1c(cc(cc1[C@@H](NC2=O)C(=O)O)O)O)O,6.803274342021187
OC(=O)c1ccc(cc1)S(=O)(=O)N(Cc1ccc(cc1)OC(F)(F)F)c1ncc(cc1Cl)C(F)(F)F,6.801767406903128
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)SC(C)(C)Sc1cc(c(c(c1)C(C)(C)C)OCC(=O)O)C(C)(C)C,6.7995762061478935
C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,6.7992903313249355
C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(ccc2O[C@@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)Nc1c(noc1C)C,6.796766241104654
O[C@@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)C(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCCc1ccncc1,6.795672099780725
C[C@@]12CCC[C@](C)([C@@H]1CC[C@@]13C[C@H](CC[C@H]23)C(=C)C1)C(=O)O,6.795271237642694
CN1CCN(CC1)c1cc(c(cn1)N(C)C(=O)C(C)(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1ccccc1C,6.795197679862819
Cn1cnc(c1)CCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc(cc2)C(F)(F)F)O1,6.79463009689511
O[C@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccc(c(c1)Cl)Cl,6.793700219351225
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(ccc2O[C@H]1CN(C)Cc1ccc2c(c1)OCO2)NC(=O)Nc1ccc(cc1)C(F)(F)F,6.793507231467096
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O.Cl,6.792554146015749
CCCN(C)C[C@H]1OCCCC[C@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)Nc1ccc(cc1)C(F)(F)F,6.790016106787422
CCOC(=O)c1c(C)cc(O)c(C=O)c1O,6.789253551101674
CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,6.788505688340405
OC(=O)[C@H]1[C@H]2N([C@@H]([C@@H](OC2=O)c2ccccc2)c2ccccc2)[C@@H](c2ccc(cc2)O)[C@]11C(=O)Nc2ccc(cc21)C#CC1=CCCCC1,6.787900158592273
COc1ccccc1CNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc(cc2)Cl)O1,6.787596591542795
CCC(CC)c1nc(c2ccccc2n1)Nc1ccccc1,6.785209750906113
Clc1ccc(cc1)[C@@H](NC(=O)C1CCN(CC1)Cc1ccc(cc1)Oc1ccccc1)c1cnccn1,6.784395375997505
CN(C)CCCN(C(=O)c1ccc(cc1)S(=O)(=O)N(C)C1CCCCC1)c1nc2c(c(ccc2s1)C)C,6.784293758442144
COc1cc(ccc1Nc1ncc(c(n1)-c1c[nH]c2ccccc12)Cl)N1CCC(N)CC1,6.783492628360376
C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)CC1CCCCC1)NC(=O)Nc1ccc(cc1)C(F)(F)F,6.7832030684409705
CCCC[C@@H](C)/C=C(C)/C=C(\C)C(=O)NC1=C[C@@](O)(/C=C/C=C/C=C/C(=O)NC2C(=O)CCC2=O)[C@@H]2O[C@@H]2C1=O,6.782078583689363
NNCCc1ccccc1,6.781812087812166
CC1CCC2(C)C(C=O)=CCCC2C1(C)CC1OC(O)C(=O)C12CO2,6.7807954511817305
Nc1ccc(c(c1)Cl)Sc1ccc2ccccc2c1Cl,6.780430750323532
C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)C(=O)Nc1ccc(cc1)F)NC(=O)Nc1ccc(cc1)C(F)(F)F,6.780333772291112
COc1ccc(cc1)CN(C)C[C@@H]1Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NC(=O)Nc1ccc(cc1)C(F)(F)F,6.780288986258451
CCCCCC(=O)Cc1cc(O)cc(O)c1C(=O)Oc1cc(CC(=O)CCCCC)c(C(=O)O)c(OC)c1,6.780101260955035
CC1(C)Cc2c(c(c(n2C1)CC(=O)O)-c1ccc(cc1)Cl)-c1ccccc1,6.779625140881265
S=C1NC=C(N1)c1ccccc1,6.776219335164293
CC[C@@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H]([C@H]2O)N(C)C)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)/C=C/C(=C\[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC)C,6.774671188387011
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2/C(=C(\CCC=C(C)C)C(=O)O)[C@H](C[C@@]21C)OC(=O)C,6.772890333897466
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CCCC1C(C)(C)OC2(CC=C(C)C(=O)O)C(=O)O)C3=O,6.772691883339142
